quote_id,num_feature_1,num_feature_2,num_feature_3,num_feature_4,num_feature_5,num_feature_6,num_feature_7,num_feature_8,num_feature_9,num_feature_10,num_feature_11,num_feature_12,geo_feature_1,geo_feature_2,geo_feature_3,geo_feature_4,geo_feature_5,geo_feature_6,geo_feature_7,geo_feature_8,geo_feature_9,cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,comp_1_price,comp_2_price,comp_3_price,comp_4_price,comp_5_price,market_min,market_median,market_max,own_price,scoring,model_version,converted
Q00558,40,10,0.17,6,4,103.0,2.6,16,14,90.8,16,9.3,-2.0644,1.581,-1.4214,1.2782,0.2048,-0.4848,0.6422,-0.0796,0.4803,region_G,commercial,tariff_3,domestic,diesel,hydraulic,SOHC,gen_4,M,6605.07,7328.4,6660.92,7536.64,7162.88,6605.07,7162.88,7536.64,6357.99,1.0,2,0
Q00559,67,5,0.166,6,4,166.0,5.5,17,18,87.0,2,9.3,-0.8974,0.4318,-0.3216,1.6317,0.6308,0.7296,1.7506,1.0547,0.342,region_E,standard,tariff_1,imported,flex,electric,SOHC,gen_2,F,7828.65,9519.86,11277.86,9890.68,10009.32,7828.65,9890.68,11277.86,8881.07,0.8,1,0
Q00560,55,13,0.251,2,4,98.0,3.5,17,13,70.5,8,11.6,1.5081,-1.1772,0.0412,0.1959,1.4166,-0.9329,-2.1409,0.5602,0.3342,region_E,commercial,tariff_4,domestic,flex,hydraulic,SOHC,gen_2,F,3888.98,6307.1,3278.08,4960.21,4862.49,3278.08,4862.49,6307.1,4333.31,0.6,2,0
Q00561,25,1,0.033,3,4,131.0,4.1,19,17,79.2,4,10.8,2.0578,-0.4713,-0.1982,-0.3031,1.4002,-0.0542,2.8007,0.4527,1.494,region_E,standard,tariff_6,domestic,electric,hydraulic,DOHC,gen_3,M,8735.03,9422.06,11183.14,13620.82,8994.01,8735.03,9422.06,13620.82,8924.97,0.8,1,0
Q00562,62,13,0.068,6,4,113.0,3.9,14,13,73.4,4,10.3,0.2346,1.5561,-1.6421,1.5487,0.5798,-0.3787,0.2037,0.2919,-1.1148,region_A,special,tariff_4,imported,electric,hydraulic,DOHC,gen_2,M,8266.98,9730.8,7417.12,9531.21,8277.88,7417.12,8277.88,9730.8,7537.19,0.8,1,0
Q00563,63,0,0.238,3,4,189.0,4.7,15,17,69.4,4,11.3,-0.6384,0.7144,1.1516,-0.9786,-0.3027,0.8199,0.5802,-0.4722,-0.4237,region_C,special,tariff_6,imported,flex,hydraulic,DOHC,gen_4,M,14553.04,23156.17,12892.25,16734.58,17620.07,12892.25,16734.58,23156.17,15068.64,0.6,3,1
Q00564,60,11,0.254,7,4,113.0,4.9,16,15,60.4,16,13.8,-0.2216,-0.9182,2.1542,0.0518,-1.4297,0.8479,-0.4363,-0.3018,1.5451,region_F,commercial,tariff_1,imported,diesel,manual,DOHC,gen_4,F,7275.58,8907.59,8921.43,9589.53,7931.21,7275.58,8907.59,9589.53,8154.19,0.6,2,1
Q00565,66,5,0.298,0,4,222.0,3.5,14,18,73.6,4,9.9,0.4733,-0.2671,1.281,0.463,0.2067,-1.8353,-0.0035,0.2482,-1.9673,region_C,special,tariff_5,imported,diesel,manual,DOHC,gen_2,M,7563.34,12418.87,11184.35,20669.04,14290.5,7563.34,12418.87,20669.04,11042.46,0.8,2,0
Q00566,32,6,0.262,0,4,135.0,2.3,15,20,70.2,4,11.1,-1.563,-0.2351,1.0855,-0.8628,1.0946,1.0451,0.1925,-0.1734,-0.0537,region_H,commercial,tariff_4,imported,gasoline,manual,DOHC,gen_1,F,9270.8,11310.72,8054.4,8769.19,13475.96,8054.4,9270.8,13475.96,8922.7,0.6,1,0
Q00567,69,0,0.267,8,4,114.0,1.1,15,16,82.9,8,10.9,-0.5725,-0.538,0.2261,-0.6359,0.3543,-0.6108,-1.0491,1.1115,1.2289,region_C,standard,tariff_6,domestic,gasoline,electric,DOHC,gen_4,F,9010.78,14948.88,16148.19,13053.76,15524.18,9010.78,14948.88,16148.19,16107.06,0.2,2,1
Q00568,36,11,0.094,6,4,90.0,3.8,15,18,62.5,8,12.3,1.4349,-1.7102,-0.843,-0.7137,-3.4446,0.2363,-0.8057,0.0935,1.214,region_D,standard,tariff_4,domestic,diesel,electric,DOHC,gen_3,M,6261.08,7183.57,4720.65,8809.38,7932.22,4720.65,7183.57,8809.38,7276.29,0.4,2,1
Q00569,60,2,0.12,0,4,164.0,4.7,16,17,70.8,8,12.4,-1.0457,-0.6776,0.0725,1.4167,0.8701,-0.9389,1.1846,0.376,0.6601,region_D,standard,tariff_5,imported,electric,hydraulic,SOHC,gen_4,M,12202.56,11901.62,12035.42,14009.86,14633.36,11901.62,12202.56,14633.36,10928.51,1.0,1,0
Q00570,49,10,0.08,9,4,212.0,3.0,17,20,61.8,2,12.4,-0.749,1.3892,2.1056,1.9144,0.9315,0.3711,-1.5523,-1.4027,0.6854,region_A,special,tariff_1,domestic,electric,manual,DOHC,gen_2,M,12516.95,15259.14,11228.16,14804.36,10985.62,10985.62,12516.95,15259.14,12141.21,0.6,3,0
Q00571,59,11,0.182,0,4,166.0,1.7,18,14,85.7,4,9.2,0.0132,-0.3811,-0.352,0.1148,-0.3012,2.5513,0.441,0.9432,-1.041,region_G,special,tariff_1,imported,flex,manual,SOHC,gen_2,F,11010.26,8562.63,11220.33,10767.18,8861.61,8562.63,10767.18,11220.33,10585.86,0.6,2,1
Q00572,52,13,0.282,10,4,363.0,2.3,15,14,82.7,8,10.7,0.2831,-0.1033,-0.455,-0.2682,0.9884,0.1272,-0.3705,-0.5812,1.3732,region_B,commercial,tariff_5,imported,diesel,electric,DOHC,gen_1,M,6392.46,10641.04,7739.17,10875.1,7032.51,6392.46,7739.17,10875.1,7130.71,0.6,3,0
Q00573,52,11,0.103,8,4,263.0,3.3,19,16,73.5,4,12.9,-0.625,0.1405,1.1073,-0.5998,0.628,-0.4598,-0.9607,-1.0427,-1.2001,region_D,standard,tariff_1,imported,flex,hydraulic,SOHC,gen_2,F,7640.61,11548.52,17225.47,13612.69,12451.4,7640.61,12451.4,17225.47,12071.92,0.6,3,0
Q00574,51,4,0.167,10,4,131.0,4.8,16,18,65.9,4,10.3,0.077,2.2181,1.1737,0.0017,-0.6855,-0.2322,1.9719,1.6462,-1.1404,region_H,standard,tariff_6,domestic,electric,manual,SOHC,gen_3,F,10295.19,15345.32,12265.16,13117.67,13493.36,10295.19,13117.67,15345.32,12603.74,0.6,2,0
Q00575,59,11,0.089,10,4,131.0,1.8,18,19,98.3,4,13.9,0.6079,0.0089,-0.8479,-0.5502,1.2713,-1.469,-0.9545,0.6976,0.3879,region_H,commercial,tariff_1,imported,diesel,hydraulic,SOHC,gen_1,F,8211.08,7674.69,5656.52,8575.93,9539.07,5656.52,8211.08,9539.07,8198.88,0.6,1,0
Q00576,57,13,0.051,3,4,179.0,3.8,13,15,83.4,4,10.2,1.9615,1.0939,-0.2615,-0.097,-1.2675,1.449,-1.1301,0.9771,-0.493,region_B,standard,tariff_5,imported,electric,hydraulic,DOHC,gen_3,M,5531.14,6702.39,5824.9,9756.06,7207.44,5531.14,6702.39,9756.06,7019.75,0.4,3,0
Q00577,26,5,0.059,8,4,106.0,4.4,14,13,87.2,16,11.0,-0.1262,-0.5982,-0.5019,0.4132,-0.0572,0.3129,-0.187,0.4545,0.2067,region_D,standard,tariff_3,imported,flex,manual,DOHC,gen_3,M,8948.97,11908.39,10321.7,8994.14,11164.4,8948.97,10321.7,11908.39,10269.27,0.6,2,0
Q00578,62,1,0.017,2,4,237.0,5.2,16,17,81.3,8,10.8,-0.0413,-0.2594,0.0697,-0.4053,-0.157,-1.0489,-0.7686,-0.0932,0.4308,region_E,standard,tariff_4,imported,electric,manual,SOHC,gen_4,M,11620.12,9685.49,9359.19,12726.52,16329.92,9359.19,11620.12,16329.92,10431.95,0.6,3,0
Q00579,47,14,0.285,5,4,172.0,1.5,15,17,92.3,4,10.6,1.5275,0.0126,1.1037,-0.1896,-0.8254,-1.0163,0.0064,-0.2796,1.7781,region_F,commercial,tariff_4,domestic,diesel,electric,SOHC,gen_1,F,5921.53,8584.2,8986.34,11106.59,10675.58,5921.53,8986.34,11106.59,8027.09,0.8,2,0
Q00580,36,2,0.121,2,4,164.0,5.2,16,15,95.9,16,13.1,-0.5492,-0.7741,-0.804,-0.1855,0.3038,0.0153,0.1554,0.7791,0.4337,region_C,standard,tariff_3,imported,electric,hydraulic,SOHC,gen_1,M,10443.82,18777.48,12685.22,21298.57,15272.15,10443.82,15272.15,21298.57,16694.14,0.4,1,0
Q00581,46,9,0.25,5,4,195.0,3.7,14,14,75.3,4,8.9,-1.3244,-0.2037,1.0897,-0.3176,1.3104,0.932,0.2347,1.1325,-0.6185,region_E,special,tariff_3,imported,gasoline,electric,DOHC,gen_2,M,5120.68,4743.98,5109.11,12080.49,10217.22,4743.98,5120.68,12080.49,5360.04,0.4,3,0
Q00582,69,3,0.204,9,2,296.0,4.5,16,19,87.6,4,11.4,0.2502,0.8881,0.1017,-0.4414,1.2477,-1.151,-0.1239,-0.0682,0.6765,region_G,commercial,tariff_4,domestic,electric,manual,DOHC,gen_4,M,13170.12,16734.15,12674.67,17435.92,27336.63,12674.67,16734.15,27336.63,17365.41,0.4,3,0
Q00583,63,2,0.058,4,2,159.0,1.2,18,19,69.2,4,11.7,1.0762,-0.8004,2.3262,0.7622,0.7237,1.1134,-0.7022,2.0725,-0.8318,region_G,standard,tariff_5,imported,gasoline,manual,DOHC,gen_1,M,14002.15,17484.57,15874.5,14556.44,13931.75,13931.75,14556.44,17484.57,15999.98,0.2,1,1
Q00584,62,12,0.053,1,4,142.0,3.3,18,18,86.1,8,13.1,0.361,0.0001,0.3188,-1.7707,-1.6959,-0.0916,0.6434,-0.1973,0.9132,region_G,standard,tariff_5,imported,electric,hydraulic,SOHC,gen_4,M,7484.98,8988.18,6077.58,12002.76,9334.4,6077.58,8988.18,12002.76,9077.71,0.4,3,0
Q00585,43,2,0.244,3,4,271.0,3.8,14,17,76.0,4,11.7,-0.097,0.7087,-0.0969,1.5743,-1.336,-0.9302,-0.1117,-1.394,0.0646,region_H,special,tariff_3,imported,gasoline,electric,SOHC,gen_4,M,13341.68,12717.37,17569.41,25457.01,18394.22,12717.37,17569.41,25457.01,15771.95,0.6,2,0
Q00586,59,10,0.079,8,4,219.0,2.4,15,15,60.3,4,13.8,-1.4484,-0.8245,0.5747,0.1355,0.1662,-0.4677,-0.4956,-1.7215,0.4005,region_G,commercial,tariff_3,domestic,electric,hydraulic,DOHC,gen_1,M,14950.65,10827.42,13342.22,18097.93,10406.26,10406.26,13342.22,18097.93,14028.71,0.4,2,0
Q00587,39,11,0.274,5,4,131.0,2.9,17,16,98.2,8,13.2,-0.0584,1.0954,-0.3371,0.61,-0.0342,1.7486,1.48,-1.6878,-1.7807,region_E,special,tariff_1,imported,diesel,manual,SOHC,gen_2,F,3744.09,4350.5,4616.96,5080.76,6369.11,3744.09,4616.96,6369.11,4242.73,0.8,3,0
Q00588,54,0,0.042,6,4,149.0,3.5,17,13,94.7,4,10.1,1.2332,0.0729,-1.7953,0.7251,-0.4981,-1.3882,-0.1213,-0.4138,-2.2507,region_H,special,tariff_5,domestic,flex,manual,DOHC,gen_2,F,11808.37,15297.73,11365.94,17823.47,16625.07,11365.94,15297.73,17823.47,15907.91,0.4,1,0
Q00589,52,2,0.203,4,4,160.0,3.5,19,14,71.6,16,13.2,-1.2341,-0.1651,-0.2405,-0.7081,1.9053,-0.7319,1.092,-0.232,-1.5014,region_D,special,tariff_2,domestic,electric,electric,SOHC,gen_2,F,11865.04,11366.18,12790.08,16845.22,13800.93,11366.18,12790.08,16845.22,12485.29,0.6,1,0
Q00590,32,12,0.244,3,4,172.0,1.2,16,16,99.9,4,13.8,-0.2447,-2.0081,-0.2563,-0.9144,0.1059,0.9526,1.2268,0.6826,1.7458,region_F,special,tariff_3,imported,flex,hydraulic,SOHC,gen_4,M,9946.98,8636.03,8406.04,13523.51,9227.08,8406.04,9227.08,13523.51,8182.34,1.0,1,0
Q00591,33,8,0.071,6,4,86.0,3.0,18,16,72.7,4,9.5,-0.3875,-0.3736,-1.5923,-1.0323,0.5424,0.2165,1.2877,-0.0286,-1.1482,region_H,special,tariff_6,domestic,gasoline,electric,SOHC,gen_2,F,8170.19,9380.59,6360.97,11609.5,8087.68,6360.97,8170.19,11609.5,7298.65,0.8,3,0
Q00592,23,1,0.083,6,4,80.0,2.0,20,13,78.4,8,11.7,-0.6977,0.3716,-0.073,-0.2471,0.9879,-0.7912,0.6912,0.8434,0.7323,region_A,special,tariff_5,domestic,gasoline,hydraulic,DOHC,gen_3,M,13453.63,14684.38,15094.85,12333.51,8352.42,8352.42,13453.63,15094.85,13106.96,0.6,1,0
Q00593,27,15,0.289,9,4,104.0,5.1,15,20,94.1,4,9.7,0.2479,1.7453,-2.0671,0.6992,0.055,0.9648,-0.0006,0.0449,-0.6419,region_H,special,tariff_3,domestic,electric,manual,DOHC,gen_1,M,5538.85,6312.69,4916.14,7996.78,8399.79,4916.14,6312.69,8399.79,6455.93,0.4,3,0
Q00594,42,4,0.079,6,4,101.0,5.4,19,15,72.2,4,11.9,0.4433,0.5679,-0.3477,-0.5838,2.5911,1.0123,-0.064,0.0135,-0.24,region_G,standard,tariff_3,imported,flex,manual,SOHC,gen_3,F,6473.28,13385.22,7810.5,15031.17,13452.21,6473.28,13385.22,15031.17,12327.99,0.6,3,0
Q00595,44,0,0.129,10,4,115.0,2.3,15,17,78.0,4,8.6,0.4328,1.1262,0.2436,0.6079,-0.9404,0.3314,-0.2441,-0.5775,-0.0447,region_H,commercial,tariff_2,imported,electric,hydraulic,DOHC,gen_2,M,11329.4,16827.91,12914.16,12957.03,15447.49,11329.4,12957.03,16827.91,11734.15,0.8,3,0
Q00596,28,14,0.13,9,4,191.0,1.8,15,16,86.6,16,12.4,-0.9768,-1.2091,0.097,-2.3679,-0.6061,-0.6124,-2.1669,1.4226,1.6438,region_G,special,tariff_4,imported,gasoline,manual,DOHC,gen_4,F,6999.69,7940.35,8444.41,13565.72,10151.72,6999.69,8444.41,13565.72,8193.57,0.6,1,0
Q00597,41,0,0.076,0,4,139.0,2.0,18,16,65.2,8,10.5,-1.646,-0.1268,-0.4111,-0.3856,-0.9428,-0.4583,0.7188,-1.5315,0.5845,region_B,special,tariff_1,domestic,gasoline,manual,DOHC,gen_4,M,13059.72,12168.25,14658.71,16751.04,8264.64,8264.64,13059.72,16751.04,14013.12,0.4,1,1
Q00598,50,8,0.233,4,4,161.0,3.1,17,19,76.9,8,11.5,0.2624,1.2207,-0.0855,1.1671,1.5627,0.2847,0.2445,0.3013,0.385,region_C,standard,tariff_6,domestic,electric,manual,DOHC,gen_1,M,10585.05,9376.71,9155.83,10715.79,9553.55,9155.83,9553.55,10715.79,10204.73,0.4,3,0
Q00599,31,15,0.232,4,4,91.0,4.9,17,18,72.4,4,8.2,-0.5059,-0.8877,-0.7841,-0.171,0.8021,-1.3119,0.8255,-0.1817,1.2967,region_A,standard,tariff_6,domestic,gasoline,hydraulic,SOHC,gen_3,F,3850.89,4466.33,5285.3,8334.4,6017.39,3850.89,5285.3,8334.4,5518.88,0.4,2,0
Q00600,37,9,0.113,0,4,123.0,3.3,14,19,87.1,4,12.2,1.8383,0.9652,0.0108,-0.8291,-0.5442,1.3278,-0.117,0.7818,-0.6332,region_E,standard,tariff_2,imported,diesel,hydraulic,SOHC,gen_2,M,6821.56,6488.14,6261.66,8523.71,5412.38,5412.38,6488.14,8523.71,6371.91,0.6,1,1
Q00601,38,9,0.251,1,4,188.0,1.2,13,16,65.4,4,11.0,1.8845,0.7333,0.0581,-0.6568,-0.8639,1.7002,0.6648,-0.0208,1.0683,region_D,special,tariff_2,domestic,flex,electric,DOHC,gen_2,F,9647.84,7668.87,9305.77,13069.95,7382.52,7382.52,9305.77,13069.95,9176.09,0.6,1,1
Q00602,45,6,0.064,8,4,188.0,1.2,20,15,69.3,2,11.8,1.9907,0.2747,-0.9002,-3.028,1.3849,-0.236,-1.3775,0.0086,0.9013,region_D,commercial,tariff_4,domestic,diesel,hydraulic,DOHC,gen_2,M,10043.09,13215.25,12228.49,19461.21,10975.47,10043.09,12228.49,19461.21,11424.18,0.6,3,1
Q00603,38,2,0.001,3,4,111.0,2.0,19,16,88.5,8,9.9,-0.9401,-0.3287,0.2677,-1.0118,0.3617,0.3561,-1.1693,-0.2666,0.8899,region_F,commercial,tariff_4,imported,gasoline,manual,DOHC,gen_4,F,12425.07,10833.97,14583.06,17312.23,15626.72,10833.97,14583.06,17312.23,13313.08,0.6,3,0
Q00604,57,9,0.171,1,4,158.0,4.8,20,17,66.2,4,8.9,0.5694,-0.9863,0.2615,1.0572,1.4104,1.1858,-2.4762,1.3933,-0.155,region_G,standard,tariff_4,imported,flex,electric,DOHC,gen_2,M,10856.5,9913.13,9591.49,12345.68,10478.91,9591.49,10478.91,12345.68,9261.28,1.0,2,0
Q00605,36,14,0.298,3,4,358.0,3.8,17,15,76.9,4,10.6,0.871,1.7754,-0.1662,-0.5826,-0.0601,1.9556,-0.1343,0.0024,-0.4373,region_A,standard,tariff_1,domestic,electric,electric,DOHC,gen_1,M,6110.72,7471.49,8908.66,7458.89,12611.03,6110.72,7471.49,12611.03,8117.3,0.4,2,0
Q00606,42,1,0.012,3,4,147.0,3.5,20,16,88.5,4,13.7,0.7584,0.6319,2.421,-0.4645,0.5115,1.557,-0.7725,1.9697,-0.8698,region_H,special,tariff_5,imported,diesel,hydraulic,DOHC,gen_1,M,14044.54,16647.61,16593.61,21810.04,23097.74,14044.54,16647.61,23097.74,16632.37,0.6,3,0
Q00607,39,14,0.062,1,4,112.0,2.4,16,14,90.6,4,9.4,-0.3544,0.3406,-0.1407,-2.3318,0.3002,-1.7355,-0.9034,0.2722,-0.8072,region_C,standard,tariff_1,domestic,diesel,hydraulic,DOHC,gen_4,M,8454.53,7359.48,7171.97,11483.08,9656.45,7171.97,8454.53,11483.08,7446.16,0.6,1,0
Q00608,29,6,0.156,1,4,138.0,5.2,13,17,63.8,4,12.1,1.2792,-0.4128,-0.2792,-1.6308,-0.6241,-0.3156,0.3347,0.0218,-0.917,region_G,standard,tariff_3,domestic,electric,manual,SOHC,gen_2,F,9029.95,9556.88,11685.77,16120.02,10926.79,9029.95,10926.79,16120.02,11003.3,0.4,3,0
Q00609,54,8,0.243,8,4,154.0,2.5,14,18,94.1,4,8.3,0.0005,0.0379,-0.4224,1.19,-0.1441,0.5007,-0.4255,-0.1453,0.3668,region_E,standard,tariff_5,domestic,flex,electric,DOHC,gen_1,F,6173.35,7654.53,7771.7,6388.35,9336.93,6173.35,7654.53,9336.93,7210.55,0.6,1,0
Q00610,32,2,0.027,9,4,140.0,4.8,15,17,89.0,4,12.3,0.1281,0.1647,-0.9709,0.6173,-1.1843,-0.4942,-1.4331,0.5642,-0.2283,region_D,standard,tariff_6,imported,electric,hydraulic,SOHC,gen_2,F,11731.71,12363.57,11232.87,18847.06,10647.02,10647.02,11731.71,18847.06,11527.19,0.6,1,0
Q00611,35,9,0.119,5,4,147.0,5.0,16,19,73.6,4,9.4,-1.5378,0.3999,0.6859,-1.2974,0.4941,1.7828,2.5448,-0.5884,0.4314,region_B,commercial,tariff_4,domestic,diesel,manual,SOHC,gen_4,M,6114.5,8171.5,11961.24,11642.07,5953.02,5953.02,8171.5,11961.24,8509.63,0.4,1,0
Q00612,60,2,0.224,6,4,83.0,3.2,20,20,90.6,4,10.7,0.6448,0.7343,-0.6862,-0.6306,0.7612,1.6294,-0.037,0.1457,0.4879,region_B,special,tariff_1,domestic,flex,hydraulic,SOHC,gen_4,F,5921.13,7518.09,6638.97,8385.04,7176.73,5921.13,7176.73,8385.04,7710.24,0.2,1,0
Q00613,68,4,0.111,10,4,101.0,5.0,15,20,89.1,8,10.2,-0.2604,-0.7825,-0.5679,-0.0292,0.9902,-0.8159,-1.0832,0.0081,-1.0598,region_F,standard,tariff_5,domestic,flex,manual,DOHC,gen_4,M,11886.69,13033.35,10149.01,17405.84,14876.25,10149.01,13033.35,17405.84,13660.46,0.4,2,0
Q00614,54,11,0.057,9,4,140.0,2.2,17,13,84.0,4,8.7,0.4648,-1.4666,-0.5382,-1.1961,0.6665,-0.1624,-0.6698,0.3252,-1.0898,region_C,commercial,tariff_1,imported,flex,electric,DOHC,gen_3,M,7679.23,11817.54,10456.44,12881.01,10908.99,7679.23,10908.99,12881.01,11946.56,0.2,3,0
Q00615,66,0,0.059,0,4,139.0,4.0,15,20,82.3,4,10.1,0.2351,0.0843,-0.9849,-2.0041,-0.1282,-0.7496,-0.1731,0.35,-0.2287,region_B,standard,tariff_2,domestic,electric,electric,SOHC,gen_4,M,7977.48,13878.91,12523.44,10642.6,10530.22,7977.48,10642.6,13878.91,9965.08,0.8,2,0
Q00616,63,7,0.123,10,4,118.0,1.4,18,15,89.4,4,10.1,0.1809,-1.7472,-1.7511,-0.1592,1.552,-0.1951,-0.1752,0.402,-0.7751,region_A,commercial,tariff_1,imported,flex,hydraulic,SOHC,gen_4,F,8782.22,8985.45,9589.78,13136.11,9263.86,8782.22,9263.86,13136.11,9622.67,0.2,2,0
Q00617,44,9,0.144,0,4,138.0,3.1,17,16,100.0,4,11.1,-0.0457,-0.3237,-0.4629,0.5726,0.8923,-0.2254,1.3022,0.0949,-0.8804,region_G,standard,tariff_6,imported,diesel,hydraulic,SOHC,gen_1,M,7415.41,11501.22,10384.09,9750.11,7994.46,7415.41,9750.11,11501.22,10662.33,0.2,1,0
Q00618,59,2,0.259,0,4,152.0,2.0,14,16,83.1,8,13.8,0.7866,-0.5092,0.8733,0.5919,1.3885,0.9543,-0.0794,1.5689,1.6957,region_D,commercial,tariff_3,imported,gasoline,electric,SOHC,gen_2,F,7974.62,9545.49,11411.83,10073.38,9727.26,7974.62,9727.26,11411.83,9280.19,0.8,2,0
Q00619,36,4,0.193,4,2,212.0,1.3,16,15,92.3,4,10.8,-0.1989,0.4917,0.197,0.8752,1.4513,-0.8885,1.8552,0.4226,-1.5334,region_C,commercial,tariff_4,domestic,flex,electric,SOHC,gen_3,M,12219.56,12005.75,19279.28,17735.42,19601.66,12005.75,17735.42,19601.66,19010.04,0.4,2,0
Q00620,43,5,0.207,8,2,143.0,1.0,13,20,89.8,16,13.5,-1.4552,1.9826,1.5606,-1.5536,-0.1256,-2.6167,-0.4324,2.606,2.0231,region_C,commercial,tariff_5,domestic,electric,electric,DOHC,gen_2,M,11206.08,10850.94,10652.98,13277.19,11691.11,10652.98,11206.08,13277.19,12390.02,0.2,2,0
Q00621,47,10,0.295,0,4,174.0,2.5,20,18,94.2,8,10.8,0.569,-1.9446,0.751,0.0579,0.3879,-1.6045,0.4264,0.0499,0.2889,region_E,standard,tariff_6,domestic,diesel,electric,SOHC,gen_4,F,5111.05,6994.41,4811.67,9024.34,8607.24,4811.67,6994.41,9024.34,7235.93,0.4,1,1
Q00622,68,15,0.124,3,4,120.0,3.7,18,20,98.2,4,8.6,-0.809,2.2742,0.524,-0.2685,0.7746,-1.0283,1.022,0.9589,0.9862,region_D,standard,tariff_6,imported,electric,electric,SOHC,gen_4,F,4987.55,5568.63,6029.32,8593.77,6327.88,4987.55,6029.32,8593.77,5543.5,0.8,3,0
Q00623,63,13,0.121,2,4,187.0,3.0,20,20,67.7,4,9.4,-1.3243,-0.2331,1.8826,-0.0872,-1.1491,-0.6557,1.1952,-0.726,0.8683,region_E,standard,tariff_1,imported,flex,hydraulic,SOHC,gen_3,F,5902.2,7228.1,6491.62,8569.37,7266.71,5902.2,7228.1,8569.37,6813.25,0.6,1,0
Q00624,44,3,0.277,4,2,172.0,2.4,20,16,66.6,4,10.4,-1.0222,0.3478,-0.0971,-0.2118,-1.127,0.1872,1.3119,1.4008,0.617,region_C,special,tariff_3,imported,electric,electric,DOHC,gen_1,F,12967.09,12123.44,12943.99,16234.41,13780.61,12123.44,12967.09,16234.41,13527.21,0.4,1,0
Q00625,53,0,0.074,10,4,210.0,5.5,14,18,83.5,4,10.0,0.2833,-1.4148,0.0631,-0.6604,-1.2993,-1.0798,-0.272,-0.7043,1.6618,region_C,standard,tariff_3,domestic,electric,manual,SOHC,gen_2,F,23085.35,16308.54,17727.04,25638.24,22320.27,16308.54,22320.27,25638.24,24281.82,0.2,1,0
Q00626,30,0,0.219,3,4,197.0,5.2,18,17,78.0,4,13.2,-0.0965,0.9969,-0.0115,-3.0178,-0.1081,-1.2111,-0.0055,0.4559,-1.0824,region_G,commercial,tariff_5,imported,electric,manual,SOHC,gen_1,M,16556.64,17703.63,12078.4,14986.69,16434.37,12078.4,16434.37,17703.63,14555.95,0.8,2,0
Q00627,61,9,0.226,2,4,188.0,1.6,13,16,82.8,4,12.1,-2.1327,0.0415,1.5438,1.1618,-0.3333,-0.9294,-2.4794,-0.2644,-0.1564,region_D,commercial,tariff_3,domestic,flex,electric,DOHC,gen_2,M,6993.37,8251.18,11274.67,11954.7,12299.31,6993.37,11274.67,12299.31,10804.74,0.6,1,0
Q00628,48,2,0.029,1,4,143.0,2.9,20,18,91.9,4,11.5,-0.3837,-0.0615,0.0025,0.33,-1.4357,-1.1157,-0.196,0.452,-0.8528,region_H,commercial,tariff_2,domestic,diesel,electric,SOHC,gen_1,F,14180.69,20858.41,18975.69,16306.35,16502.02,14180.69,16502.02,20858.41,15446.83,0.8,1,0
Q00629,47,3,0.14,2,4,164.0,3.9,19,18,97.3,4,10.9,1.1692,-1.9374,-0.6483,-1.4843,0.1494,-0.5545,1.0913,-0.2348,-1.6961,region_G,standard,tariff_5,domestic,electric,electric,DOHC,gen_1,F,11640.09,12248.38,12312.5,17208.51,11225.1,11225.1,12248.38,17208.51,12019.27,0.6,2,0
Q00630,59,13,0.06,1,2,227.0,4.3,18,20,76.7,8,10.4,-0.4513,0.0738,0.5877,0.4731,-0.0956,-0.5973,0.8968,-0.7893,-0.6612,region_F,commercial,tariff_3,domestic,electric,manual,SOHC,gen_1,F,8425.86,12116.45,15826.19,14942.22,14539.55,8425.86,14539.55,15826.19,15476.4,0.2,2,0
Q00631,52,13,0.056,6,4,114.0,2.6,20,19,88.7,8,11.7,-0.1655,0.8458,-0.8163,-0.4473,1.1822,0.6891,-0.0865,-0.2716,1.8725,region_E,special,tariff_5,domestic,electric,electric,DOHC,gen_2,M,4868.17,6946.71,5957.41,5700.59,5581.06,4868.17,5700.59,6946.71,5704.43,0.4,1,0
Q00632,23,13,0.139,4,4,115.0,4.4,19,17,67.9,16,8.7,1.043,-0.2363,0.5335,-0.419,2.013,-0.9895,1.6991,1.5416,-0.1735,region_G,special,tariff_3,domestic,gasoline,manual,DOHC,gen_1,F,9315.4,7743.73,10834.6,8541.52,7048.38,7048.38,8541.52,10834.6,8579.02,0.4,2,0
Q00633,34,4,0.087,5,4,160.0,1.6,19,20,81.4,4,9.0,0.7955,1.1742,0.4138,-0.7684,0.4565,-0.3576,-0.384,0.4673,1.9835,region_A,standard,tariff_3,imported,diesel,hydraulic,DOHC,gen_1,M,13851.99,15738.01,13400.92,20684.08,15555.12,13400.92,15555.12,20684.08,15962.14,0.2,2,0
Q00634,29,9,0.239,9,4,175.0,2.5,13,13,60.9,4,9.8,1.0218,1.1329,-0.1894,0.5369,-0.6966,-0.545,-0.7161,-1.2889,2.0858,region_D,commercial,tariff_1,domestic,electric,electric,DOHC,gen_2,F,6715.68,6450.81,9102.31,8177.14,11693.66,6450.81,8177.14,11693.66,8207.9,0.4,1,0
